p780_B3_outerconcat,qjs,102800720,,armv8_pmuv3_1/instructions/,4786768,100.00,5.51,insn per cycle
p780_B3_outerconcat,qjs,18659705,,armv8_pmuv3_1/cycles/,4786768,100.00,,
p780_B3_outerconcat,qjs,724815,,armv8_pmuv3_1/stall_frontend/,4786768,100.00,,
p780_B3_outerconcat,qjs,35908069,,armv8_pmuv3_1/mem_access/,4786768,100.00,,
p780_B3_outerconcat,zjs,115487704,,armv8_pmuv3_1/instructions/,6239184,100.00,4.75,insn per cycle
p780_B3_outerconcat,zjs,24318439,,armv8_pmuv3_1/cycles/,6239184,100.00,,
p780_B3_outerconcat,zjs,1252237,,armv8_pmuv3_1/stall_frontend/,6239184,100.00,,
p780_B3_outerconcat,zjs,54347839,,armv8_pmuv3_1/mem_access/,6239184,100.00,,
p780_B3_outerconcat,zjs,115524667,,armv8_pmuv3_1/instructions/,6178768,100.00,4.80,insn per cycle
p780_B3_outerconcat,zjs,24079503,,armv8_pmuv3_1/cycles/,6178768,100.00,,
p780_B3_outerconcat,zjs,1194609,,armv8_pmuv3_1/stall_frontend/,6178768,100.00,,
p780_B3_outerconcat,zjs,54314270,,armv8_pmuv3_1/mem_access/,6178768,100.00,,
p780_B3_outerconcat,qjs,102830948,,armv8_pmuv3_1/instructions/,4796176,100.00,5.50,insn per cycle
p780_B3_outerconcat,qjs,18696953,,armv8_pmuv3_1/cycles/,4796176,100.00,,
p780_B3_outerconcat,qjs,701140,,armv8_pmuv3_1/stall_frontend/,4796176,100.00,,
p780_B3_outerconcat,qjs,35897107,,armv8_pmuv3_1/mem_access/,4796176,100.00,,
p780_B3_outerconcat,qjs,102851207,,armv8_pmuv3_1/instructions/,4828176,100.00,5.46,insn per cycle
p780_B3_outerconcat,qjs,18820769,,armv8_pmuv3_1/cycles/,4828176,100.00,,
p780_B3_outerconcat,qjs,816481,,armv8_pmuv3_1/stall_frontend/,4828176,100.00,,
p780_B3_outerconcat,qjs,35905128,,armv8_pmuv3_1/mem_access/,4828176,100.00,,
p780_B3_outerconcat,zjs,115411486,,armv8_pmuv3_1/instructions/,6227584,100.00,4.75,insn per cycle
p780_B3_outerconcat,zjs,24273006,,armv8_pmuv3_1/cycles/,6227584,100.00,,
p780_B3_outerconcat,zjs,1423418,,armv8_pmuv3_1/stall_frontend/,6227584,100.00,,
p780_B3_outerconcat,zjs,54300759,,armv8_pmuv3_1/mem_access/,6227584,100.00,,
p780_B3_outerconcat,zjs,115556328,,armv8_pmuv3_1/instructions/,6147776,100.00,4.82,insn per cycle
p780_B3_outerconcat,zjs,23961383,,armv8_pmuv3_1/cycles/,6147776,100.00,,
p780_B3_outerconcat,zjs,1337390,,armv8_pmuv3_1/stall_frontend/,6147776,100.00,,
p780_B3_outerconcat,zjs,54320689,,armv8_pmuv3_1/mem_access/,6147776,100.00,,
p780_B3_outerconcat,qjs,102817233,,armv8_pmuv3_1/instructions/,4793904,100.00,5.50,insn per cycle
p780_B3_outerconcat,qjs,18686521,,armv8_pmuv3_1/cycles/,4793904,100.00,,
p780_B3_outerconcat,qjs,772982,,armv8_pmuv3_1/stall_frontend/,4793904,100.00,,
p780_B3_outerconcat,qjs,35899253,,armv8_pmuv3_1/mem_access/,4793904,100.00,,
p780_B2_hexconcat,qjs,183163906,,armv8_pmuv3_1/instructions/,7946352,100.00,5.91,insn per cycle
p780_B2_hexconcat,qjs,30980809,,armv8_pmuv3_1/cycles/,7946352,100.00,,
p780_B2_hexconcat,qjs,872024,,armv8_pmuv3_1/stall_frontend/,7946352,100.00,,
p780_B2_hexconcat,qjs,61243899,,armv8_pmuv3_1/mem_access/,7946352,100.00,,
p780_B2_hexconcat,zjs,175665629,,armv8_pmuv3_1/instructions/,9285104,100.00,4.85,insn per cycle
p780_B2_hexconcat,zjs,36196863,,armv8_pmuv3_1/cycles/,9285104,100.00,,
p780_B2_hexconcat,zjs,1979050,,armv8_pmuv3_1/stall_frontend/,9285104,100.00,,
p780_B2_hexconcat,zjs,85277428,,armv8_pmuv3_1/mem_access/,9285104,100.00,,
p780_B2_hexconcat,zjs,175943204,,armv8_pmuv3_1/instructions/,9357344,100.00,4.82,insn per cycle
p780_B2_hexconcat,zjs,36475642,,armv8_pmuv3_1/cycles/,9357344,100.00,,
p780_B2_hexconcat,zjs,1939902,,armv8_pmuv3_1/stall_frontend/,9357344,100.00,,
p780_B2_hexconcat,zjs,85278740,,armv8_pmuv3_1/mem_access/,9357344,100.00,,
p780_B2_hexconcat,qjs,182997387,,armv8_pmuv3_1/instructions/,7850336,100.00,5.98,insn per cycle
p780_B2_hexconcat,qjs,30606873,,armv8_pmuv3_1/cycles/,7850336,100.00,,
p780_B2_hexconcat,qjs,902509,,armv8_pmuv3_1/stall_frontend/,7850336,100.00,,
p780_B2_hexconcat,qjs,61194526,,armv8_pmuv3_1/mem_access/,7850336,100.00,,
p780_B2_hexconcat,qjs,182985973,,armv8_pmuv3_1/instructions/,7845728,100.00,5.98,insn per cycle
p780_B2_hexconcat,qjs,30588902,,armv8_pmuv3_1/cycles/,7845728,100.00,,
p780_B2_hexconcat,qjs,771743,,armv8_pmuv3_1/stall_frontend/,7845728,100.00,,
p780_B2_hexconcat,qjs,61203270,,armv8_pmuv3_1/mem_access/,7845728,100.00,,
p780_B2_hexconcat,zjs,175807262,,armv8_pmuv3_1/instructions/,9294576,100.00,4.85,insn per cycle
p780_B2_hexconcat,zjs,36232703,,armv8_pmuv3_1/cycles/,9294576,100.00,,
p780_B2_hexconcat,zjs,1818579,,armv8_pmuv3_1/stall_frontend/,9294576,100.00,,
p780_B2_hexconcat,zjs,85400003,,armv8_pmuv3_1/mem_access/,9294576,100.00,,
p780_B2_hexconcat,zjs,175670679,,armv8_pmuv3_1/instructions/,9271680,100.00,4.86,insn per cycle
p780_B2_hexconcat,zjs,36142541,,armv8_pmuv3_1/cycles/,9271680,100.00,,
p780_B2_hexconcat,zjs,1823563,,armv8_pmuv3_1/stall_frontend/,9271680,100.00,,
p780_B2_hexconcat,zjs,85184429,,armv8_pmuv3_1/mem_access/,9271680,100.00,,
p780_B2_hexconcat,qjs,183018681,,armv8_pmuv3_1/instructions/,7872272,100.00,5.96,insn per cycle
p780_B2_hexconcat,qjs,30691862,,armv8_pmuv3_1/cycles/,7872272,100.00,,
p780_B2_hexconcat,qjs,995326,,armv8_pmuv3_1/stall_frontend/,7872272,100.00,,
p780_B2_hexconcat,qjs,61201524,,armv8_pmuv3_1/mem_access/,7872272,100.00,,
p780_B2_hexconcat,qjs,183176095,,armv8_pmuv3_1/instructions/,7870784,100.00,5.97,insn per cycle
p780_B2_hexconcat,qjs,30679726,,armv8_pmuv3_1/cycles/,7870784,100.00,,
p780_B2_hexconcat,qjs,906060,,armv8_pmuv3_1/stall_frontend/,7870784,100.00,,
p780_B2_hexconcat,qjs,61258840,,armv8_pmuv3_1/mem_access/,7870784,100.00,,
p780_B2_hexconcat,zjs,175702504,,armv8_pmuv3_1/instructions/,9310432,100.00,4.84,insn per cycle
p780_B2_hexconcat,zjs,36294300,,armv8_pmuv3_1/cycles/,9310432,100.00,,
p780_B2_hexconcat,zjs,2282052,,armv8_pmuv3_1/stall_frontend/,9310432,100.00,,
p780_B2_hexconcat,zjs,85261944,,armv8_pmuv3_1/mem_access/,9310432,100.00,,
p780_B2_hexconcat,zjs,175751649,,armv8_pmuv3_1/instructions/,9444832,100.00,4.77,insn per cycle
p780_B2_hexconcat,zjs,36821458,,armv8_pmuv3_1/cycles/,9444832,100.00,,
p780_B2_hexconcat,zjs,1698229,,armv8_pmuv3_1/stall_frontend/,9444832,100.00,,
p780_B2_hexconcat,zjs,85355868,,armv8_pmuv3_1/mem_access/,9444832,100.00,,
p780_B2_hexconcat,qjs,183120497,,armv8_pmuv3_1/instructions/,7902384,100.00,5.94,insn per cycle
p780_B2_hexconcat,qjs,30805752,,armv8_pmuv3_1/cycles/,7902384,100.00,,
p780_B2_hexconcat,qjs,931803,,armv8_pmuv3_1/stall_frontend/,7902384,100.00,,
p780_B2_hexconcat,qjs,61248159,,armv8_pmuv3_1/mem_access/,7902384,100.00,,
p780_B2_hexconcat,qjs,183061606,,armv8_pmuv3_1/instructions/,7874400,100.00,5.96,insn per cycle
p780_B2_hexconcat,qjs,30694949,,armv8_pmuv3_1/cycles/,7874400,100.00,,
p780_B2_hexconcat,qjs,887631,,armv8_pmuv3_1/stall_frontend/,7874400,100.00,,
p780_B2_hexconcat,qjs,61233054,,armv8_pmuv3_1/mem_access/,7874400,100.00,,
p780_B2_hexconcat,zjs,175747456,,armv8_pmuv3_1/instructions/,9441280,100.00,4.78,insn per cycle
p780_B2_hexconcat,zjs,36804621,,armv8_pmuv3_1/cycles/,9441280,100.00,,
p780_B2_hexconcat,zjs,2244522,,armv8_pmuv3_1/stall_frontend/,9441280,100.00,,
p780_B2_hexconcat,zjs,85299525,,armv8_pmuv3_1/mem_access/,9441280,100.00,,
p780_B2_hexconcat,zjs,175839639,,armv8_pmuv3_1/instructions/,9317744,100.00,4.84,insn per cycle
p780_B2_hexconcat,zjs,36322469,,armv8_pmuv3_1/cycles/,9317744,100.00,,
p780_B2_hexconcat,zjs,1831720,,armv8_pmuv3_1/stall_frontend/,9317744,100.00,,
p780_B2_hexconcat,zjs,85272204,,armv8_pmuv3_1/mem_access/,9317744,100.00,,
p780_B2_hexconcat,qjs,182980269,,armv8_pmuv3_1/instructions/,7856704,100.00,5.97,insn per cycle
p780_B2_hexconcat,qjs,30631325,,armv8_pmuv3_1/cycles/,7856704,100.00,,
p780_B2_hexconcat,qjs,779247,,armv8_pmuv3_1/stall_frontend/,7856704,100.00,,
p780_B2_hexconcat,qjs,61205600,,armv8_pmuv3_1/mem_access/,7856704,100.00,,
p780_B2x_nonhex,qjs,183033121,,armv8_pmuv3_1/instructions/,7864048,100.00,5.97,insn per cycle
p780_B2x_nonhex,qjs,30660345,,armv8_pmuv3_1/cycles/,7864048,100.00,,
p780_B2x_nonhex,qjs,898842,,armv8_pmuv3_1/stall_frontend/,7864048,100.00,,
p780_B2x_nonhex,qjs,61209530,,armv8_pmuv3_1/mem_access/,7864048,100.00,,
p780_B2x_nonhex,zjs,201358230,,armv8_pmuv3_1/instructions/,10253328,100.00,5.04,insn per cycle
p780_B2x_nonhex,zjs,39972346,,armv8_pmuv3_1/cycles/,10253328,100.00,,
p780_B2x_nonhex,zjs,2190371,,armv8_pmuv3_1/stall_frontend/,10253328,100.00,,
p780_B2x_nonhex,zjs,92355594,,armv8_pmuv3_1/mem_access/,10253328,100.00,,
p780_B2x_nonhex,zjs,201389121,,armv8_pmuv3_1/instructions/,10197728,100.00,5.07,insn per cycle
p780_B2x_nonhex,zjs,39752514,,armv8_pmuv3_1/cycles/,10197728,100.00,,
p780_B2x_nonhex,zjs,1932555,,armv8_pmuv3_1/stall_frontend/,10197728,100.00,,
p780_B2x_nonhex,zjs,92465233,,armv8_pmuv3_1/mem_access/,10197728,100.00,,
p780_B2x_nonhex,qjs,183008150,,armv8_pmuv3_1/instructions/,7879104,100.00,5.96,insn per cycle
p780_B2x_nonhex,qjs,30718827,,armv8_pmuv3_1/cycles/,7879104,100.00,,
p780_B2x_nonhex,qjs,910675,,armv8_pmuv3_1/stall_frontend/,7879104,100.00,,
p780_B2x_nonhex,qjs,61207105,,armv8_pmuv3_1/mem_access/,7879104,100.00,,
p780_B2x_nonhex,qjs,183029537,,armv8_pmuv3_1/instructions/,7889264,100.00,5.95,insn per cycle
p780_B2x_nonhex,qjs,30757295,,armv8_pmuv3_1/cycles/,7889264,100.00,,
p780_B2x_nonhex,qjs,816394,,armv8_pmuv3_1/stall_frontend/,7889264,100.00,,
p780_B2x_nonhex,qjs,61216032,,armv8_pmuv3_1/mem_access/,7889264,100.00,,
p780_B2x_nonhex,zjs,201302581,,armv8_pmuv3_1/instructions/,10187760,100.00,5.07,insn per cycle
p780_B2x_nonhex,zjs,39714524,,armv8_pmuv3_1/cycles/,10187760,100.00,,
p780_B2x_nonhex,zjs,1821002,,armv8_pmuv3_1/stall_frontend/,10187760,100.00,,
p780_B2x_nonhex,zjs,92411309,,armv8_pmuv3_1/mem_access/,10187760,100.00,,
p780_B2x_nonhex,zjs,201459057,,armv8_pmuv3_1/instructions/,10283856,100.00,5.03,insn per cycle
p780_B2x_nonhex,zjs,40088034,,armv8_pmuv3_1/cycles/,10283856,100.00,,
p780_B2x_nonhex,zjs,1989743,,armv8_pmuv3_1/stall_frontend/,10283856,100.00,,
p780_B2x_nonhex,zjs,92464267,,armv8_pmuv3_1/mem_access/,10283856,100.00,,
p780_B2x_nonhex,qjs,182974433,,armv8_pmuv3_1/instructions/,7871376,100.00,5.96,insn per cycle
p780_B2x_nonhex,qjs,30689110,,armv8_pmuv3_1/cycles/,7871376,100.00,,
p780_B2x_nonhex,qjs,755899,,armv8_pmuv3_1/stall_frontend/,7871376,100.00,,
p780_B2x_nonhex,qjs,61201449,,armv8_pmuv3_1/mem_access/,7871376,100.00,,
p780_B2x_nonhex,qjs,183118297,,armv8_pmuv3_1/instructions/,7877840,100.00,5.96,insn per cycle
p780_B2x_nonhex,qjs,30709460,,armv8_pmuv3_1/cycles/,7877840,100.00,,
p780_B2x_nonhex,qjs,883922,,armv8_pmuv3_1/stall_frontend/,7877840,100.00,,
p780_B2x_nonhex,qjs,61239257,,armv8_pmuv3_1/mem_access/,7877840,100.00,,
p780_B2x_nonhex,zjs,201264876,,armv8_pmuv3_1/instructions/,10169536,100.00,5.08,insn per cycle
p780_B2x_nonhex,zjs,39646993,,armv8_pmuv3_1/cycles/,10169536,100.00,,
p780_B2x_nonhex,zjs,1898475,,armv8_pmuv3_1/stall_frontend/,10169536,100.00,,
p780_B2x_nonhex,zjs,92394961,,armv8_pmuv3_1/mem_access/,10169536,100.00,,
p780_B2x_nonhex,zjs,201267476,,armv8_pmuv3_1/instructions/,10144272,100.00,5.09,insn per cycle
p780_B2x_nonhex,zjs,39552334,,armv8_pmuv3_1/cycles/,10144272,100.00,,
p780_B2x_nonhex,zjs,1626471,,armv8_pmuv3_1/stall_frontend/,10144272,100.00,,
p780_B2x_nonhex,zjs,92508086,,armv8_pmuv3_1/mem_access/,10144272,100.00,,
p780_B2x_nonhex,qjs,183121891,,armv8_pmuv3_1/instructions/,7928736,100.00,5.93,insn per cycle
p780_B2x_nonhex,qjs,30903410,,armv8_pmuv3_1/cycles/,7928736,100.00,,
p780_B2x_nonhex,qjs,917658,,armv8_pmuv3_1/stall_frontend/,7928736,100.00,,
p780_B2x_nonhex,qjs,61249866,,armv8_pmuv3_1/mem_access/,7928736,100.00,,
p780_B2x_nonhex,qjs,183071508,,armv8_pmuv3_1/instructions/,7877520,100.00,5.96,insn per cycle
p780_B2x_nonhex,qjs,30707897,,armv8_pmuv3_1/cycles/,7877520,100.00,,
p780_B2x_nonhex,qjs,976926,,armv8_pmuv3_1/stall_frontend/,7877520,100.00,,
p780_B2x_nonhex,qjs,61223864,,armv8_pmuv3_1/mem_access/,7877520,100.00,,
p780_B2x_nonhex,zjs,201312322,,armv8_pmuv3_1/instructions/,10275296,100.00,5.03,insn per cycle
p780_B2x_nonhex,zjs,40055996,,armv8_pmuv3_1/cycles/,10275296,100.00,,
p780_B2x_nonhex,zjs,2250070,,armv8_pmuv3_1/stall_frontend/,10275296,100.00,,
p780_B2x_nonhex,zjs,92312182,,armv8_pmuv3_1/mem_access/,10275296,100.00,,
p780_B2x_nonhex,zjs,201265270,,armv8_pmuv3_1/instructions/,10158272,100.00,5.08,insn per cycle
p780_B2x_nonhex,zjs,39606448,,armv8_pmuv3_1/cycles/,10158272,100.00,,
p780_B2x_nonhex,zjs,1552021,,armv8_pmuv3_1/stall_frontend/,10158272,100.00,,
p780_B2x_nonhex,zjs,92461522,,armv8_pmuv3_1/mem_access/,10158272,100.00,,
p780_B2x_nonhex,qjs,183022391,,armv8_pmuv3_1/instructions/,7916112,100.00,5.93,insn per cycle
p780_B2x_nonhex,qjs,30862305,,armv8_pmuv3_1/cycles/,7916112,100.00,,
p780_B2x_nonhex,qjs,1011311,,armv8_pmuv3_1/stall_frontend/,7916112,100.00,,
p780_B2x_nonhex,qjs,61211671,,armv8_pmuv3_1/mem_access/,7916112,100.00,,
p780_dec_esc1,qjs,89516150,,armv8_pmuv3_1/instructions/,3704752,100.00,6.20,insn per cycle
p780_dec_esc1,qjs,14433574,,armv8_pmuv3_1/cycles/,3704752,100.00,,
p780_dec_esc1,qjs,623684,,armv8_pmuv3_1/stall_frontend/,3704752,100.00,,
p780_dec_esc1,qjs,27910059,,armv8_pmuv3_1/mem_access/,3704752,100.00,,
p780_dec_esc1,zjs,75298280,,armv8_pmuv3_1/instructions/,4101920,100.00,4.71,insn per cycle
p780_dec_esc1,zjs,15988476,,armv8_pmuv3_1/cycles/,4101920,100.00,,
p780_dec_esc1,zjs,1124881,,armv8_pmuv3_1/stall_frontend/,4101920,100.00,,
p780_dec_esc1,zjs,33130113,,armv8_pmuv3_1/mem_access/,4101920,100.00,,
p780_dec_esc1,zjs,75358758,,armv8_pmuv3_1/instructions/,4072704,100.00,4.75,insn per cycle
p780_dec_esc1,zjs,15871017,,armv8_pmuv3_1/cycles/,4072704,100.00,,
p780_dec_esc1,zjs,913688,,armv8_pmuv3_1/stall_frontend/,4072704,100.00,,
p780_dec_esc1,zjs,33162591,,armv8_pmuv3_1/mem_access/,4072704,100.00,,
p780_dec_esc1,qjs,89501351,,armv8_pmuv3_1/instructions/,3733088,100.00,6.15,insn per cycle
p780_dec_esc1,qjs,14543944,,armv8_pmuv3_1/cycles/,3733088,100.00,,
p780_dec_esc1,qjs,726988,,armv8_pmuv3_1/stall_frontend/,3733088,100.00,,
p780_dec_esc1,qjs,27903241,,armv8_pmuv3_1/mem_access/,3733088,100.00,,
p780_dec_esc1,qjs,89372520,,armv8_pmuv3_1/instructions/,3668080,100.00,6.25,insn per cycle
p780_dec_esc1,qjs,14291742,,armv8_pmuv3_1/cycles/,3668080,100.00,,
p780_dec_esc1,qjs,628974,,armv8_pmuv3_1/stall_frontend/,3668080,100.00,,
p780_dec_esc1,qjs,27861188,,armv8_pmuv3_1/mem_access/,3668080,100.00,,
p780_dec_esc1,zjs,75282798,,armv8_pmuv3_1/instructions/,4111616,100.00,4.70,insn per cycle
p780_dec_esc1,zjs,16020248,,armv8_pmuv3_1/cycles/,4111616,100.00,,
p780_dec_esc1,zjs,1082319,,armv8_pmuv3_1/stall_frontend/,4111616,100.00,,
p780_dec_esc1,zjs,33148183,,armv8_pmuv3_1/mem_access/,4111616,100.00,,
p780_dec_esc1,zjs,75287017,,armv8_pmuv3_1/instructions/,4053936,100.00,4.77,insn per cycle
p780_dec_esc1,zjs,15794114,,armv8_pmuv3_1/cycles/,4053936,100.00,,
p780_dec_esc1,zjs,905900,,armv8_pmuv3_1/stall_frontend/,4053936,100.00,,
p780_dec_esc1,zjs,33142761,,armv8_pmuv3_1/mem_access/,4053936,100.00,,
p780_dec_esc1,qjs,89327928,,armv8_pmuv3_1/instructions/,3652080,100.00,6.28,insn per cycle
p780_dec_esc1,qjs,14235005,,armv8_pmuv3_1/cycles/,3652080,100.00,,
p780_dec_esc1,qjs,591030,,armv8_pmuv3_1/stall_frontend/,3652080,100.00,,
p780_dec_esc1,qjs,27858385,,armv8_pmuv3_1/mem_access/,3652080,100.00,,
p780_dec_esc1,qjs,89339009,,armv8_pmuv3_1/instructions/,3640336,100.00,6.30,insn per cycle
p780_dec_esc1,qjs,14189110,,armv8_pmuv3_1/cycles/,3640336,100.00,,
p780_dec_esc1,qjs,510354,,armv8_pmuv3_1/stall_frontend/,3640336,100.00,,
p780_dec_esc1,qjs,27851823,,armv8_pmuv3_1/mem_access/,3640336,100.00,,
p780_dec_esc1,zjs,75352491,,armv8_pmuv3_1/instructions/,4100064,100.00,4.72,insn per cycle
p780_dec_esc1,zjs,15976004,,armv8_pmuv3_1/cycles/,4100064,100.00,,
p780_dec_esc1,zjs,989136,,armv8_pmuv3_1/stall_frontend/,4100064,100.00,,
p780_dec_esc1,zjs,33167153,,armv8_pmuv3_1/mem_access/,4100064,100.00,,
p780_dec_esc1,zjs,75265620,,armv8_pmuv3_1/instructions/,4038560,100.00,4.78,insn per cycle
p780_dec_esc1,zjs,15742147,,armv8_pmuv3_1/cycles/,4038560,100.00,,
p780_dec_esc1,zjs,982665,,armv8_pmuv3_1/stall_frontend/,4038560,100.00,,
p780_dec_esc1,zjs,33128259,,armv8_pmuv3_1/mem_access/,4038560,100.00,,
p780_dec_esc1,qjs,89336016,,armv8_pmuv3_1/instructions/,3644304,100.00,6.29,insn per cycle
p780_dec_esc1,qjs,14204990,,armv8_pmuv3_1/cycles/,3644304,100.00,,
p780_dec_esc1,qjs,564171,,armv8_pmuv3_1/stall_frontend/,3644304,100.00,,
p780_dec_esc1,qjs,27856776,,armv8_pmuv3_1/mem_access/,3644304,100.00,,
p780_dec_esc1,qjs,89492440,,armv8_pmuv3_1/instructions/,3731488,100.00,6.15,insn per cycle
p780_dec_esc1,qjs,14540590,,armv8_pmuv3_1/cycles/,3731488,100.00,,
p780_dec_esc1,qjs,677818,,armv8_pmuv3_1/stall_frontend/,3731488,100.00,,
p780_dec_esc1,qjs,27906768,,armv8_pmuv3_1/mem_access/,3731488,100.00,,
p780_dec_esc1,zjs,75302338,,armv8_pmuv3_1/instructions/,4136560,100.00,4.67,insn per cycle
p780_dec_esc1,zjs,16118285,,armv8_pmuv3_1/cycles/,4136560,100.00,,
p780_dec_esc1,zjs,1167366,,armv8_pmuv3_1/stall_frontend/,4136560,100.00,,
p780_dec_esc1,zjs,33151583,,armv8_pmuv3_1/mem_access/,4136560,100.00,,
p780_dec_esc1,zjs,75332802,,armv8_pmuv3_1/instructions/,4031168,100.00,4.80,insn per cycle
p780_dec_esc1,zjs,15706055,,armv8_pmuv3_1/cycles/,4031168,100.00,,
p780_dec_esc1,zjs,874838,,armv8_pmuv3_1/stall_frontend/,4031168,100.00,,
p780_dec_esc1,zjs,33146095,,armv8_pmuv3_1/mem_access/,4031168,100.00,,
p780_dec_esc1,qjs,89406557,,armv8_pmuv3_1/instructions/,3706560,100.00,6.19,insn per cycle
p780_dec_esc1,qjs,14445704,,armv8_pmuv3_1/cycles/,3706560,100.00,,
p780_dec_esc1,qjs,647333,,armv8_pmuv3_1/stall_frontend/,3706560,100.00,,
p780_dec_esc1,qjs,27874068,,armv8_pmuv3_1/mem_access/,3706560,100.00,,
p780_dec_esc1_vary,qjs,95769509,,armv8_pmuv3_1/instructions/,4013216,100.00,6.12,insn per cycle
p780_dec_esc1_vary,qjs,15642241,,armv8_pmuv3_1/cycles/,4013216,100.00,,
p780_dec_esc1_vary,qjs,618848,,armv8_pmuv3_1/stall_frontend/,4013216,100.00,,
p780_dec_esc1_vary,qjs,30292919,,armv8_pmuv3_1/mem_access/,4013216,100.00,,
p780_dec_esc1_vary,zjs,95820896,,armv8_pmuv3_1/instructions/,5046432,100.00,4.87,insn per cycle
p780_dec_esc1_vary,zjs,19666150,,armv8_pmuv3_1/cycles/,5046432,100.00,,
p780_dec_esc1_vary,zjs,1207538,,armv8_pmuv3_1/stall_frontend/,5046432,100.00,,
p780_dec_esc1_vary,zjs,41707071,,armv8_pmuv3_1/mem_access/,5046432,100.00,,
p780_dec_esc1_vary,zjs,95699246,,armv8_pmuv3_1/instructions/,4948192,100.00,4.96,insn per cycle
p780_dec_esc1_vary,zjs,19283500,,armv8_pmuv3_1/cycles/,4948192,100.00,,
p780_dec_esc1_vary,zjs,1025530,,armv8_pmuv3_1/stall_frontend/,4948192,100.00,,
p780_dec_esc1_vary,zjs,41657052,,armv8_pmuv3_1/mem_access/,4948192,100.00,,
p780_dec_esc1_vary,qjs,95892791,,armv8_pmuv3_1/instructions/,4116528,100.00,5.98,insn per cycle
p780_dec_esc1_vary,qjs,16041604,,armv8_pmuv3_1/cycles/,4116528,100.00,,
p780_dec_esc1_vary,qjs,756819,,armv8_pmuv3_1/stall_frontend/,4116528,100.00,,
p780_dec_esc1_vary,qjs,30321381,,armv8_pmuv3_1/mem_access/,4116528,100.00,,
p780_dec_esc1_vary,qjs,95879089,,armv8_pmuv3_1/instructions/,4048832,100.00,6.08,insn per cycle
p780_dec_esc1_vary,qjs,15779489,,armv8_pmuv3_1/cycles/,4048832,100.00,,
p780_dec_esc1_vary,qjs,638898,,armv8_pmuv3_1/stall_frontend/,4048832,100.00,,
p780_dec_esc1_vary,qjs,30328604,,armv8_pmuv3_1/mem_access/,4048832,100.00,,
p780_dec_esc1_vary,zjs,95766364,,armv8_pmuv3_1/instructions/,5050208,100.00,4.87,insn per cycle
p780_dec_esc1_vary,zjs,19681607,,armv8_pmuv3_1/cycles/,5050208,100.00,,
p780_dec_esc1_vary,zjs,1276109,,armv8_pmuv3_1/stall_frontend/,5050208,100.00,,
p780_dec_esc1_vary,zjs,41687757,,armv8_pmuv3_1/mem_access/,5050208,100.00,,
p780_dec_esc1_vary,zjs,95845728,,armv8_pmuv3_1/instructions/,4984832,100.00,4.93,insn per cycle
p780_dec_esc1_vary,zjs,19427881,,armv8_pmuv3_1/cycles/,4984832,100.00,,
p780_dec_esc1_vary,zjs,1015580,,armv8_pmuv3_1/stall_frontend/,4984832,100.00,,
p780_dec_esc1_vary,zjs,41715689,,armv8_pmuv3_1/mem_access/,4984832,100.00,,
p780_dec_esc1_vary,qjs,95774840,,armv8_pmuv3_1/instructions/,4003760,100.00,6.14,insn per cycle
p780_dec_esc1_vary,qjs,15607076,,armv8_pmuv3_1/cycles/,4003760,100.00,,
p780_dec_esc1_vary,qjs,679166,,armv8_pmuv3_1/stall_frontend/,4003760,100.00,,
p780_dec_esc1_vary,qjs,30290114,,armv8_pmuv3_1/mem_access/,4003760,100.00,,
p780_dec_esc1_vary,qjs,95884693,,armv8_pmuv3_1/instructions/,4075680,100.00,6.04,insn per cycle
p780_dec_esc1_vary,qjs,15881339,,armv8_pmuv3_1/cycles/,4075680,100.00,,
p780_dec_esc1_vary,qjs,745630,,armv8_pmuv3_1/stall_frontend/,4075680,100.00,,
p780_dec_esc1_vary,qjs,30321543,,armv8_pmuv3_1/mem_access/,4075680,100.00,,
p780_dec_esc1_vary,zjs,95736496,,armv8_pmuv3_1/instructions/,4971168,100.00,4.94,insn per cycle
p780_dec_esc1_vary,zjs,19380437,,armv8_pmuv3_1/cycles/,4971168,100.00,,
p780_dec_esc1_vary,zjs,1059682,,armv8_pmuv3_1/stall_frontend/,4971168,100.00,,
p780_dec_esc1_vary,zjs,41685602,,armv8_pmuv3_1/mem_access/,4971168,100.00,,
p780_dec_esc1_vary,zjs,95730479,,armv8_pmuv3_1/instructions/,4973760,100.00,4.94,insn per cycle
p780_dec_esc1_vary,zjs,19382040,,armv8_pmuv3_1/cycles/,4973760,100.00,,
p780_dec_esc1_vary,zjs,1009704,,armv8_pmuv3_1/stall_frontend/,4973760,100.00,,
p780_dec_esc1_vary,zjs,41675049,,armv8_pmuv3_1/mem_access/,4973760,100.00,,
p780_dec_esc1_vary,qjs,95760055,,armv8_pmuv3_1/instructions/,4020784,100.00,6.11,insn per cycle
p780_dec_esc1_vary,qjs,15672301,,armv8_pmuv3_1/cycles/,4020784,100.00,,
p780_dec_esc1_vary,qjs,673285,,armv8_pmuv3_1/stall_frontend/,4020784,100.00,,
p780_dec_esc1_vary,qjs,30295913,,armv8_pmuv3_1/mem_access/,4020784,100.00,,
p780_dec_esc1_vary,qjs,95860548,,armv8_pmuv3_1/instructions/,4044496,100.00,6.08,insn per cycle
p780_dec_esc1_vary,qjs,15758724,,armv8_pmuv3_1/cycles/,4044496,100.00,,
p780_dec_esc1_vary,qjs,656126,,armv8_pmuv3_1/stall_frontend/,4044496,100.00,,
